"","day","mo","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
"2215",4,11,56.1,53.7,1005.8,4,20.5,28.9,38.1,61,50,0.72,0,-0.688417064421959
"2216",4,11,51.6,46.1,1009.9,8.8,4.6,8.9,11.57,61,39,0,1,-0.578759749393096
"2217",4,11,39.3,20.6,1021.6,10,16.5,24.1,28.9,61,33.1,1.22,0,0.886660733265343
"2218",6,11,57,52.8,1017.7,7.2,13.6,19,25.1,61,46.9,0.08,0,2.19257966679089
"2219",3,11,55.8,50.8,1023.4,9.3,7.9,15.9,22.9,61,43,0,0,1.57451116390094
"2220",3,11,56.7,53.5,1014,3.6,11.2,19,26,61,50,0.26,1,-0.000566633786365205
"2221",6,11,58.3,47.5,1000.3,9.8,16.9,25.1,34,61,51.1,0.07,0,0.77700341823648
"2222",7,11,49,29,1009.4,10,18.7,24.1,35.9,61,43,0,0,0.138997221704915
"2223",3,11,51.9,46.5,1020.7,5.8,16.9,26,39,61,37,0.13,0,1.54460462343852
"2224",3,11,52.7,37.7,1019.4,10,6.9,15,22,61,37.9,0,0,-0.608666289855514
"2225",5,11,52.1,38.7,1020.3,9.9,11.1,18.1,22,61,44.1,0,0,0.318436464479418
"2226",7,11,48.8,34.7,1021.5,10,14.3,20,28.9,61,39.9,0.78,0,-0.0205043274279766
"2227",6,11,54.9,41,1003.5,10,16,24.1,34,63,46.9,0,0,0.657377256386812
"2228",1,11,47.7,32.3,1029.1,10,9.9,21,32.1,63,37,0.45,0,-0.967544775404519
"2229",4,11,55.9,49.9,1024.1,10,9.9,15.9,20.67,63,34,0,0,0.657377256386812
"2230",3,11,48.9,39.6,1004.5,7.8,17.1,26,38.1,63,34,2.91,0,1.12591305696468
"2231",5,11,53.6,48.7,1015.8,9.4,5.6,15,21,63,50,0.02,0,0.527782247716338
"2232",5,11,58.8,56.2,1014.6,5.1,8.4,15,21,63,51.1,0,1,0.896629580086149
"2233",6,11,53.6,44.3,1015.1,10,12.1,17.1,22.9,63,48.9,0,0,1.77388810031705
"2234",7,11,57.4,55.2,1003.8,6.4,5.6,15,21,66,53.1,0.14,1,-0.479071281185039
"2235",6,11,62.3,59.7,1008.7,6.3,18.2,24.1,34,66,45,0.01,0,1.10597536332307
"2236",7,11,53.6,44.6,1024.3,9.3,13.9,21,32.1,66,46.9,0,0,0.138997221704915
"2237",6,11,58.7,58.5,1019.3,3.4,7.7,13,16.9,66,52,0,1,1.76391925349625
"2238",3,11,53,46.7,1019.6,9.8,12.5,18.1,25.1,66,48,0.05,0,1.10597536332307
"2239",2,11,62.2,61.6,1016,7.4,11.8,17.1,19,66,48.9,0,1,0.826847652340509
"2240",2,11,39.5,26.7,1019.2,10,11.2,19,25.1,46.9,33.1,0,0,0.477938013612309
"2241",1,11,35.8,29.8,1032.6,10,5,12,15.6,46.9,24.1,0,0,-0.598697443034708
"2242",2,11,40.5,26.7,1029.5,10,11.3,17.1,25.1,48.9,30.9,0,0,0.119059528063303
"2243",2,11,45.4,42.8,1011.9,7.8,8.1,18.1,28,48.9,42.8,0.04,0,1.43494730840966
"2244",5,11,42.2,34.3,1025.6,10,6,9.9,15,48.9,30,0,0,-1.70523944014414
"2245",7,11,35.3,21.8,1024.6,10,10.2,21,29.9,48.9,32,0.06,0,-0.967544775404519
"2246",5,11,41.3,29,1002.8,10,17.1,24.1,35.9,48.9,36,0,0,0.467969166791503
"2247",1,11,43.4,34.6,1014.3,10,13.2,18.1,24.1,48.9,39.9,0.05,0,-1.32642326095352
"2248",5,11,43.3,36.2,1017.1,10,13,20,26,48.9,34,0.09,0,0.477938013612309
"2249",4,11,43.9,37.1,1024.1,10,11.3,17.1,22.23,48.9,39,0,0,1.13588190378549
"2250",3,11,37.9,27.4,1028,10,10,15.9,22,48.9,28,0,0,0.49787570725392
"2251",7,11,47,45,1018.2,6.8,6.3,14,18.2,48.9,41,0,1,-1.35632980141594
"2252",6,11,38.4,30.1,1015.2,10,7.5,15,28,48.9,33.1,0,0,1.43494730840966
"2253",4,11,33.5,20.7,1022.1,10,12.6,15.9,25.1,37.4,30,0.06,0,-0.0603797147111995
"2254",7,11,31.3,15.4,1038.9,10,6.5,12,15.6,37.9,25,0,0,-1.19682825228305
"2255",3,11,46.5,42.5,1015.7,10,5.4,9.9,12.87,55.9,35.1,0,1,1.02622458875662
"2256",7,11,50.1,47.2,1010.6,10,7.8,9.9,12.87,55.9,34,0,0,-1.42611172916158
"2257",2,11,48.1,30,1026.3,10,7.5,12,15.6,55.9,42.1,0,0,0.238685689912972
"2258",1,11,46.1,38.6,1024,9.9,9.8,15,19.5,55.9,24.1,0,0,-2.21365062800523
"2259",7,11,47.8,33.6,1020.6,10,7.9,13,16.9,55.9,36,0,0,0.268592230375389
"2260",1,11,48.9,39.7,1007.2,9.9,12.2,21,31.1,55.9,41,0,0,-1.13701517135822
"2261",1,11,49.9,42.3,1019.1,9,10.5,20,28.9,55.9,36,0,0,-0.668479370780348
"2262",1,11,47.6,32.3,1020.3,10,14.3,22.9,27,55.9,41,0,0,-0.987482469046131
"2263",4,11,48.5,46,1016.5,6,6,17.1,22.23,55.9,35.1,0,1,-0.379382812976982
"2264",1,11,48.9,45.9,1024.9,6.8,7,13,16.9,55.9,37.4,0,1,-0.658510523959542
"2265",1,11,51,36.8,1016.8,10,7.5,12,15.6,55.9,36,0,0,-1.19682825228305
"2266",1,11,50.2,45.5,1000.6,7.5,13,22.9,35.9,57.9,36,0.1,0,-0.818012073092434
"2267",6,11,53,39.1,1022.7,10,12.3,17.1,20,57.9,48.9,0,0,0.178872608988138
"2268",7,11,51.2,43.6,1025,9.6,6.5,9.9,12.87,57.9,46.9,0,0,0.129028374884109
"2269",3,11,51.1,39,1020.3,10,15.3,19,27,57.9,37,0,0,1.90348310898753
"2270",6,11,48.3,37.1,1025.5,10,11.1,18.1,22,57.9,39,0,0,2.67108431418957
"2271",1,11,52.6,41.5,1021.4,8.9,18.3,26,35,57.9,48,0,0,-1.73514598060656
"2272",2,11,45.4,36.5,1004.1,10,12.8,24.1,33,57.9,41,0.4,0,0.418124932687475
"2273",4,11,54.2,52.3,1014,8,13.5,22.9,34,57.9,45,0,0,1.74398155985463
"2274",7,11,53,46.9,1009,8.8,18.8,28.9,41,57.9,42.1,0.08,0,0.56765763499956
"2275",2,11,55.9,53.7,1006.1,5,13.5,24.1,35,60.8,51.1,0.23,1,0.119059528063303
"2276",6,11,23,11.1,1031.4,9.7,13.1,25.1,33,30.9,19,0,0,-1.22673479274547
"2277",1,11,47.7,45.7,1008.4,6.1,15.9,28.9,40,51.8,45,0.57,0,-1.15695286499983
"2278",5,11,41.8,36.7,1008,8.6,13.8,27,39,48.2,37.4,1.86,0,-2.20368178118443
"2279",1,11,53.2,35.5,1021.8,10,11,22,28.9,64.9,46.9,0,0,-1.26661018002869
"2280",3,11,54.4,50.7,1020.7,8.2,6.4,14,18.2,64.9,43,0,1,0.557688788178755
"2281",7,11,61.4,54.7,1013.4,6.9,10.9,21,26,64.9,57,0,0,-0.987482469046131
"2282",2,11,58.3,49.4,1016.1,9.5,7.8,13,18.1,64.9,50,0,0,0.138997221704915
"2283",1,11,50.1,45.5,1015,8.1,6.6,17.1,22.9,57.2,39,0,0,-1.67533289968172
"2284",4,11,52.9,51.3,1013.1,4.1,12.6,22.9,33,57.2,48.2,1.05,1,1.30535229973918
"2285",7,11,47,34.5,1021.6,10,7.2,15.9,22,66.9,36,0.11,0,-0.927669388121297
"2286",5,11,58.9,55.9,1025.8,9.1,7.6,11.1,14.43,66.9,48.9,0,1,0.906598426906955
"2287",6,11,62.3,60.4,1020.6,4.3,11.3,24.1,34,66.9,52,0.14,1,0.168903762167332
"2288",6,11,58.7,48.7,1011.6,8.4,20.2,32.1,53,66.9,50,0.23,0,1.82373233442108
"2289",7,11,35,18.3,1013.2,10,15.8,24.1,29.9,42.1,30.9,0,0,-1.33639210777433
"2290",6,11,31.2,12.9,1033,10,8.7,14,17.1,42.1,26.1,0,0,-1.61551981875689
"2291",5,11,34,18.9,1033.3,9.9,10.6,20,28,44.1,28.9,0,0,4.6449159847091
"2292",1,11,41.7,29.3,1025.8,10,6.7,11.1,14.43,44.1,35.1,0,0,-1.2865478736703
"2293",4,11,37.1,23.3,1019.9,10,12,19,25.1,44.1,30.9,0,0,2.07295350494122
"2294",5,11,24.9,4.8,1022.1,10,19.2,22.9,33,44.1,19,0,0,-1.86474098927703
"2295",1,11,39.9,21.2,1022.8,10,13.7,25.1,31.1,44.1,37,0.31,0,-0.987482469046131
"2296",1,11,49.4,43.7,1013,8.8,12,24.1,28.9,60.1,42.1,0.05,0,-1.83483444881462
"2297",5,11,51.4,42.7,1023.4,9.8,7.8,17.1,22.23,60.1,35.1,0,0,0.697252643670035
"2298",1,11,52.5,39.7,1013.4,10,13,26,35.9,60.1,37.9,0,0,-1.24667248638708
"2299",5,11,40.1,28.4,1014.2,9.4,14.9,24.1,35.9,60.1,30,1.86,0,-1.69527059332334
"2300",3,11,47,29.2,1010.1,9.8,14,22,28.9,60.1,39.9,0.26,0,0.00940221303444051
"2301",2,11,54,41.2,1020.4,10,8.3,11.1,14.43,60.1,41,0,0,0.188841455808943
"2302",2,11,47.1,30.4,1015.7,10,15.9,22,31.1,60.1,42.1,0.01,0,-1.42611172916158
"2303",6,11,42.7,31.3,1014.8,10,15.7,25.1,38.1,60.1,34,0.11,0,0.767034571415675
"2304",3,11,45.3,31.2,1030.8,10,11.9,18.1,24.1,60.1,37.9,0,0,0.84678534598212
"2305",2,11,51.4,37.7,1029.7,10,7.9,13,16.9,60.1,43,0,0,0.158934915346526
"2306",3,11,53.9,50.4,1009.5,8.4,13.1,24.1,35.9,60.1,33.1,0,0,-0.0404420210695881
"2307",3,11,56.6,50.5,1025.2,9.6,11.5,15,19.5,62.1,42.1,0.01,0,-1.58561327829447
"2308",4,11,51.5,38.9,1024.1,9.9,10.5,17.1,22,62.1,41,0.38,0,0.158934915346526
"2309",3,11,54.8,50.1,1014.2,8.6,9.9,19,27,62.1,46.9,0,0,1.41500961476805
"2310",1,11,57,49.8,1016.1,9.9,8.7,15.9,20.67,62.1,52,0,0,-2.8616256713576
"2311",4,11,57.7,52.4,1018.3,9.3,11.1,15,19.5,62.1,54,0,0,-0.449164740722622
"2312",7,11,52.2,44.9,1009.3,7.5,19.1,32.1,44.1,62.1,39,1.32,0,0.0692152939592748
"2313",1,11,46.1,38.8,1022.1,9.6,9.4,15,19.5,62.1,39.9,0,0,-1.456018269624
"2314",7,11,54.5,50.4,1021.1,9.1,9.4,14,18.2,62.1,45,0,0,-0.907731694479685
"2315",5,11,58,54.7,1013.2,7.6,11.1,15,19.5,62.1,54,0,0,0.966411507831789
"2316",2,11,54.4,44.6,1015.9,9.6,10.8,15,19.5,62.1,46.9,0,0,0.687283796849229
"2317",4,11,57.9,52.2,1012.9,8.4,13.7,20,26,62.6,55,0.35,0,0.966411507831789
"2318",4,11,29,11.6,1019.9,9.3,17.5,22.9,35.9,33.1,23,0.25,0,-0.000566633786365205
"2319",7,11,41.7,22.4,1020.4,10,12.9,21,28.9,51.1,37.9,0.03,0,-0.279694344768925
"2320",6,11,48.6,43.1,1023.9,10,6.9,12,15.6,51.1,34,0,0,-1.43608057598239
"2321",4,11,44.8,39.8,1009.7,9.1,10,18.1,22.9,51.1,41,0.04,0,-0.728292451705182
"2322",3,11,46.9,42.2,993.6,7.2,19.3,28.9,39,51.1,42.1,0.57,0,0.0991218344216919
"2323",2,11,38.8,23.3,998.3,10,21.2,27,39,51.1,37,0.07,0,0.84678534598212
"2324",4,11,42.9,33.8,1034.9,10,3.2,8.9,11.57,51.1,30.9,0,0,0.288529924017
"2325",4,11,41,30.4,992.9,10,12.5,17.1,28,51.1,36,0.03,0,-0.259756651127314
"2326",3,11,46.5,43.1,1005.8,8.4,7.5,19,27,51.1,43,0.38,0,0.308467617658612
"2327",2,11,48.4,44.7,1006.8,3.6,21.7,26,35.9,51.1,39,0.07,0,1.43494730840966
"2328",6,11,36.8,15.4,1017.4,10,15.8,22,35.9,53.1,32,0,0,0.77700341823648
"2329",6,11,43.7,34.9,1012.3,9.7,11.1,18.1,25.1,53.1,39.9,0.22,0,0.547719941357949
"2330",7,11,43.5,31.4,1013,10,9.4,17.1,27,53.1,28,0,0,0.298498770837806
"2331",5,11,45.7,32.6,1014,9.8,16.1,22.9,31.1,53.1,28.9,0.03,0,0.35831185176264
"2332",6,11,42.8,39.1,1005,5.5,19,31.1,42.9,53.1,35.1,1.16,0,1.20566383153113
"2333",3,11,46.2,37.1,1027.3,10,4.4,8,10.4,53.1,34,0.01,0,1.32528999338079
"2334",2,11,47.5,41.9,1030.9,9.7,9.2,20,32.1,53.1,37,0,0,1.59444885754255
"2335",3,11,43.8,38.5,1021.7,8.5,9.7,20,27,53.6,33.1,0,0,1.52466692979691
"2336",6,12,18.2,-2.1,1023.1,10,17.8,32.1,49,23,12.9,0,0,1.92342080262914
"2337",6,12,24.2,11.6,1027.8,10,13.5,21,28.9,30,17.1,0,0,0.9863492014734
"2338",4,12,21.9,5,1029.7,10,11,15.9,22,32,18,0,0,-0.219881263844091
"2339",3,12,28.5,16.8,1018.8,9.4,10.1,15,20,34,24.8,0,0,-1.33639210777433
"2340",1,12,29.7,13.1,1029.6,10,8.6,15.9,21,34,23,0,0,-1.33639210777433
"2341",5,12,28.1,11.3,1022.3,10,11.5,19,26,34,19.9,0,0,0.487906860433115
"2342",5,12,32.4,19.7,1018.5,10,10.7,18.1,24.1,36,26.1,0,0,1.42497846158885
"2343",1,12,29.9,13.3,1031.6,10,7.5,12,15.9,36,24.1,0,0,-0.768167838988405
"2344",1,12,41.4,34,1024.2,9.8,7.1,9.9,12.87,46,36,0.06,0,-1.89464752973945
"2345",3,12,33.3,18.2,1006.2,9.6,19.7,28,40,46,26.1,0,0,1.31532114655999
"2346",6,12,39,28.8,1023.3,10,12.7,18.1,24.1,46,27,0,0,0.926536120548566
"2347",6,12,39.3,27.7,1034.8,9.8,9.3,14,22.9,46,32,0,0,0.737128030953258
"2348",3,12,41.8,38.2,1011.1,10,11.7,18.1,24.1,46,39,0,0,-0.459133587543428
"2349",6,12,37.9,32.3,1033,10,6.2,11.1,14.43,46,23,0,0,2.41189429684862
"2350",2,12,36.4,25.6,1038.3,10,10.2,15,19.5,46,28.9,0,0,-2.04418023205154
"2351",6,12,37.3,26.2,1012.9,10,9.6,15.9,20.67,46,34,0,0,0.527782247716338
"2352",5,12,39.6,30.2,1002,10,8.4,15.9,24.1,46,32,0,0,-0.0205043274279766
"2353",5,12,38.9,32.3,1017.7,10,6.5,15,19.5,46,27,0,0,1.00628689511501
"2354",4,12,42.8,37.1,1013.5,8.8,7.6,11.1,19,46,39,0.14,0,0.378249545404252
"2355",5,12,39.1,27.5,1018.9,10,13.8,20,27,48,27,0,0,0.0791841407800805
"2356",5,12,38.6,34.4,1020.2,9.6,5,7,9.1,48,21,0,0,2.06298465812042
"2357",1,12,38.2,24.3,1019.2,10,14.6,22.9,33,48,34,0,0,-1.16692171182063
"2358",6,12,40.1,35,1026.1,10,7.6,12,15.6,48,28.9,0,0,-1.50586250372803
"2359",1,12,38.4,30.4,1021.7,10,6.8,11.1,14.43,48,30.9,0,0,-2.14386870025959
"2360",6,12,41,26.6,1016.4,10,9,18.1,28,48,37.9,0,0,0.826847652340509
"2361",3,12,44,37,1019.7,9.6,4.2,8,10.4,48,33.1,0,0,0.458000319970698
"2362",4,12,36.6,27.4,998.7,10,7.5,17.1,24.1,48,32,0.23,0,-0.469102434364234
"2363",6,12,38.3,25.4,1016.2,10,14.2,19,33,48,32,0,0,-0.359445119335371
"2364",6,12,40.4,29.9,999.5,9.5,18.2,28,39,50,24.1,0.63,0,-0.160068182919257
"2365",1,12,43.2,40.6,1016.7,6.9,7.8,24.1,32.1,50,27,0,0,-2.04418023205154
"2366",3,12,29.5,12.4,1023.4,10,13.1,19,26,50,25,0.01,0,-0.558822055751485
"2367",3,12,40.1,32.7,1027,9.3,7.9,14,20,50,30,0,0,1.46485384887207
"2368",3,12,42.8,33.7,1015.2,10,12,18.1,22,50,34,0,0,-0.688417064421959
"2369",6,12,41.8,36.7,1027.6,7.5,15,22.9,28.9,50,26.1,0,0,0.816878805519703
"2370",2,12,41.1,35.3,1009.1,7.9,16.7,42,56.9,50,35.1,0.2,0,-2.65227988812068
"2371",7,12,39.3,29.8,1022.2,9.9,10.4,18.1,24.1,50,27,0,0,-1.23670363956627
"2372",1,12,43.1,35,1026.2,9.8,10.9,14,18.2,50,25,0,0,-1.78499021471059
"2373",2,12,44,42.1,1014.2,7,7.1,11.1,14.43,50,39,0.07,1,-0.499008974826651
"2374",2,12,44.3,38.3,1017.8,7.5,11.4,15.9,20.67,50,37.9,0,0,-0.0603797147111995
"2375",4,12,43.7,32.9,1021,10,8.7,17.1,22.23,50,34,0.3,0,-0.239818957485702
"2376",6,12,38.7,31.8,1033.4,9.8,10.3,18.1,25.1,50,21.9,0,0,1.60441770436335
"2377",7,12,43.8,28.3,1009.8,10,15.1,19,28,50,39.9,0,0,-0.0703485615320052
"2378",6,12,42.5,37.5,1019,8.3,7.4,12,15.6,52,32,0,0,0.747096877774063
"2379",3,12,42,38.5,1027.8,10,10.2,20,27,52,28,0,0,1.04616228239823
"2380",4,12,48.6,45.7,1009.7,8,8.8,15,22.9,52,41,0.1,1,-0.439195893901817
"2381",5,12,42.4,32.2,1008,10,14.1,19,28.9,52,39,0,0,0.21874799627136
"2382",2,12,48.2,43.6,1024,7.3,13.5,18.1,25.1,52,39.9,0,0,1.37513422748482
"2383",7,12,47.6,45.6,1016.3,5.5,9,14,18.2,52,32,0,0,-0.0404420210695881
"2384",7,12,36.2,31.3,1023.4,5.9,11.5,24.1,32.1,52,12,0.05,0,0.238685689912972
"2385",7,12,42.5,34.2,1024.2,10,8,15.9,21,52,35.1,0,0,-0.239818957485702
"2386",3,12,44.7,42.6,1002.6,4.8,14.7,31.1,39,52,37.9,0.88,1,-1.55570673783206
"2387",6,12,48.2,44.2,1018.5,10,10,15.9,24.1,52,33.1,0,0,1.72404386621302
"2388",7,12,45.6,34,1035.5,10,6.1,11.1,14.43,52,35.1,0,0,0.298498770837806
"2389",2,12,51,49,1001.7,2.7,11.3,15.9,21,54,42.1,0.66,1,0.976380354652595
"2390",1,12,41.9,34,1027,8,25,35,46,54,35.1,1.96,0,-1.05726439679177
"2391",1,12,34.6,24,1021.2,10,8.4,14,24.1,54,27,0,0,-1.94449176384348
"2392",3,12,40.6,28.1,1007.8,10,12.1,19,26,54,34,0.02,0,0.84678534598212
"2393",7,12,48.4,44,1011.3,4.1,14.2,21,28.9,54,35.1,0.67,1,-0.997451315866936
"2394",2,12,42.5,36.9,1008.3,8.8,14.1,25.1,34,54,35.1,0.75,0,-1.22673479274547
"2395",7,12,48.9,45.2,1026.7,6.8,9.8,18.1,25.1,54,32,0.13,0,0.288529924017
"2396",4,12,26.9,8.3,1025.3,9.9,7.5,12,15.6,37,21.9,0,0,-1.37626749505755
"2397",4,12,29.8,16.2,1018,10,9.4,22,29.9,39,21,0,0,1.49476038933449
"2398",1,12,34,19.4,1032.4,10,8.8,15,20,41,30.9,0.28,0,-1.42611172916158
"2399",6,12,32.7,24.3,1026.3,9.7,6.7,15,19.5,41,24.1,0,0,1.20566383153113
"2400",3,12,34.8,25.3,1033.2,10,7,13,16.9,41,30,0,0,1.19569498471032
"2401",7,12,27.9,7.7,1028.6,10,11.5,14,22.9,41,23,0,0,0.527782247716338
"2402",1,12,31.8,19.5,1032.5,10,8.7,15,19,41,21.9,0,0,-1.43608057598239
"2403",3,12,28.6,15.9,1021.4,9,9.6,18.1,25.1,41,21,0,0,1.03619343557743
"2404",5,12,24.2,8.3,1016,10,18.4,22,39,43,17.1,0.04,0,0.996318048294206
"2405",4,12,38.8,29,1019.7,10,9.7,15,18.1,43,30,0,0,0.767034571415675
"2406",2,12,32,23.7,1027.4,10,5.2,14,18.2,43,21,0,0,0.228716843092166
"2407",2,12,32.7,23.9,1021.3,9.7,4.6,11.1,14.43,43,24.1,0,0,1.06609997603985
"2408",7,12,38.7,36.7,1013.3,7.8,9.9,24.1,32.1,43,37,0.01,0,-0.608666289855514
"2409",7,12,38.2,30.8,1020.7,10,8.3,12,15.9,43,34,0,0,-0.937638234942102
"2410",5,12,33.3,26.8,1029.1,9.3,7.8,15,22,43,21,0,0,-1.70523944014414
"2411",3,12,38.4,34.9,1017.1,8.8,13.4,20,26,43,33.8,0.5,0,-0.837949766734045
"2412",3,12,32,22.9,1019.5,10,4.5,8.9,11.57,43,25,0,0,1.07606882286065
"2413",2,12,35.5,23.8,1018.4,10,10.1,18.1,23.53,43,25,0,0,0.517813400895532
"2414",6,12,33.1,22.7,1023.9,10,10,15.9,22,43,23,0.22,0,-1.22673479274547
"2415",5,12,31.1,19.7,1034.8,10,11.7,20,27,45,25,0,0,-0.000566633786365205
"2416",4,12,35.4,30.1,1011.3,8.7,13,24.1,32.1,45,21,0.15,0,1.01625574193582
"2417",2,12,35.4,24.7,1035.8,10,19.6,29.9,39,45,32,0.67,0,-0.199943570202479
"2418",2,12,39.6,36.3,1017.1,5.2,13,25.1,35,45,30.9,0.39,0,-0.808043226271628
"2419",4,12,39.8,31.7,1017.2,9.8,6.4,11.1,14.43,45,30.9,0,0,-0.788105532630016
"2420",3,12,37.5,32,1012.7,7.3,7.3,14,19,45,30,0.2,0,1.00628689511501
"2421",4,12,39.3,35.2,1004.4,7.6,12.5,18.1,24.1,45,30,0.55,0,1.01625574193582
"2422",4,12,51.2,48.4,1022.8,6.1,14.5,20,26,55,39,0.22,0,-0.299632038410537
"2423",1,12,45.4,40.9,1032.5,8.5,6.2,13,16.9,55,34,0,1,-1.13701517135822
"2424",4,12,39.9,36.7,1020.1,4.9,10.5,20,28,55,30,0.12,0,-0.209912417023285
"2425",5,12,43.1,28,1025.4,9.9,11.5,22,31.1,55,37,0.01,0,0.0692152939592748
"2426",3,12,42.8,35.9,1020,6.1,15.6,24.1,33,57,33.1,0.13,1,-0.658510523959542
"2427",2,12,40.9,30,1030.6,9.3,18.5,22.9,33,57,33.1,0.1,0,-1.08717093725419
"2428",1,12,52.9,49,1013,4.5,13.1,19,24.1,57,46,0.03,1,-0.808043226271628
"2429",4,12,53.6,51.9,1012.2,2.3,9.1,18.1,26,57,48.9,0.65,1,0.557688788178755
"2430",5,12,43.4,28.1,1013.9,10,10.2,17.1,21,57,39,0.02,0,0.936504967369372
"2431",2,12,53.2,49,1019.8,7.4,9.8,14,18.2,57,39.9,0,0,0.448031473149892
"2432",5,12,48.9,43.7,1019.4,8.8,9.7,18.1,23.53,57,42.1,0,0,1.45488500205127
"2433",6,12,50.4,49.1,1010.2,5.3,17.6,28,35,57,44.1,0.01,1,1.82373233442108
"2434",2,12,52.6,48.2,1016.4,6.7,7.9,12,15.6,57,50,0,1,0.378249545404252
"2435",4,12,47.9,44.8,999.6,8.4,8.6,15.9,20.67,57,44.1,2.11,0,0.49787570725392
"2436",6,12,46.4,32.8,1007.7,10,12.9,19,28,57,43,0.06,0,0.906598426906955
"2437",5,12,51.1,46.4,1017.5,9,9.3,15,18.1,57,34,0.02,0,0.687283796849229
"2438",1,12,49.8,48,1012.5,2.5,13.2,26,35,57,43,0.48,1,-0.778136685809211
"2439",6,12,45.6,32,1024.3,10,10.9,19,24.1,57,42.1,0.03,0,0.806909958698897
"2440",4,12,44.8,40.6,1026.3,9.4,8.8,18.1,25.1,57,36,0.58,0,-0.977513622225325
"2441",5,12,53.5,47.1,1005.8,6.4,13,24.1,32.1,57,46.9,0.11,1,0.238685689912972
"2442",3,12,48.7,45.1,1019.3,5.8,19.6,28,41,57,32,0.03,0,0.458000319970698
"2443",4,12,51.3,48.7,1012.7,7.9,15,26,34,57,28,0.47,0,0.517813400895532
"2444",3,12,42.5,32.4,1033.2,9.9,14.9,19,27,57,39,0.09,0,0.119059528063303
"2445",7,12,48.3,45.8,995.6,4.1,13.3,22,32.1,57,39,0.89,1,-0.309600885231342
"2446",5,12,53.4,49.7,1003.2,6.6,15.6,22,29.9,57,48.9,0.1,1,1.34522768702241
"2447",3,12,58,51.5,998.4,5.9,15,22,29.9,61,50,0.69,1,1.55457347025933
"2448",4,12,46.5,35.5,1015.3,10,12.3,17.1,22.9,61,43,0.35,0,0.737128030953258
"2449",5,12,57.7,55.8,1017.5,2.1,15.6,20,28,61,46,0.81,1,0.0393087534968576
"2450",6,12,56.1,52.9,1021.2,4,4.4,13,16.9,66,50,0.37,1,-2.77190604997035
"2451",7,12,51.4,42.3,1032,8.9,11.3,20,27,66,46,0.07,0,-2.03421138523073
"2452",5,12,35.9,30.3,1025.7,10,5.9,14,18.2,46.4,28.9,0,0,-1.84480329563542
"2453",2,12,42.2,39.7,1001.1,6.2,14.6,21,28.9,46.4,37.4,0.22,0,0.896629580086149
"2454",1,12,41.3,34.9,1026.8,9.6,9.1,15,19.5,46.9,28.9,0,0,-0.887794000838074
"2455",2,12,44.8,41.3,996.1,4.3,20.5,28,36.9,46.9,30,0.67,0,-0.189974723381674
"2456",6,12,36.6,19.2,1013.3,10,15.4,20,28.9,46.9,34,0,0,1.01625574193582
"2457",3,12,41.7,31.3,1017,10,11.9,20,28.9,46.9,30.9,0.02,0,1.11594421014387
"2458",5,12,42.7,35.1,1012.7,9.8,6.4,15,22.9,46.9,37,0.02,0,0.35831185176264
"2459",4,12,35.6,28.9,1022.2,10,4.7,8,10.4,46.9,28,0,0,-3.34013031875628
"2460",4,12,31.6,20.6,1017.3,10,7,15,19.5,46.9,24.1,0,0,0.527782247716338
"2461",2,12,37.9,30.9,1018.6,9.5,6.6,15,18.1,46.9,26.1,0,0,1.91345195580833
"2462",1,12,40.4,30.7,1026.1,10,12.5,21,28,48.9,35.1,0.25,0,-2.3332767898549
"2463",2,12,42.9,37.4,1026.3,9.7,7.5,15,20,48.9,37,0,0,-0.329538578872954
"2464",2,12,40.9,35.1,1028.5,10,7.7,13,16.9,48.9,33.1,0,0,0.84678534598212
"2465",1,12,42.6,36.3,1023.2,10,6.1,9.9,12.87,48.9,35.1,0,0,-1.50586250372803
"2466",7,12,36.4,25.7,1022.2,10,12.9,21,28,48.9,27,0.03,0,-0.329538578872954
"2467",2,12,35.4,19.8,1020.9,10,11,22,32.1,48.9,32,0,0,-0.798074379450822
"2468",5,12,37.3,29.4,1016.5,8.6,10.3,24.1,33,48.9,24.1,0,0,-0.568790902572291
"2469",5,12,40.8,33.7,1003,9.5,19.3,26,33,48.9,37.9,0.05,0,0.697252643670035
"2470",7,12,44.1,39.3,1024.7,8.2,10.7,21,28.9,48.9,36,0,0,-0.449164740722622
"2471",3,12,53.1,51,1010.4,1.8,16,26,34,55.4,51.1,0.98,1,0.677314950028423
"2472",5,12,34.7,23,1033.8,10,8.1,18.1,22,37.9,26.1,0,0,-0.170037029740062
"2473",5,12,30.9,18.7,1030.2,10,6.4,17.1,22.9,37.9,23,0,0,0.866723039623732
"2474",4,12,32.3,22.3,1015,8.9,9.3,15.9,21,39.9,23,0.01,0,0.318436464479418
"2475",7,12,36.9,27.7,1009.8,9.9,9.8,14,20,39.9,33.1,0,0,-0.0504108678903938
"2476",4,12,31.8,12.5,1027.5,10,11.1,15.9,21,39.9,27,0,0,-0.847918613554851
"2477",7,12,28.2,9.9,1023.9,10,12.8,18.1,22,39.9,24.1,0,0,-0.439195893901817
"2478",5,12,28.2,20.4,1004.1,8.1,12.6,26,35.9,39.9,25,0,0,2.83058586332246
"2479",3,12,35.6,23.3,1019.8,10,10,15,24.1,39.9,27,0,0,-2.70212412222471
